season,date,home_team,away_team,venue,is_final,split,home_elo,away_elo,elo_diff,elo_win_prob,home_rest_days,away_rest_days,rest_diff,home_travel_km,away_travel_km,travel_diff_km,home_win_pct,home_avg_margin,home_last_margin,home_form_games,home_off_big_win,home_off_big_loss,home_win_streak,home_loss_streak,away_win_pct,away_avg_margin,away_last_margin,away_form_games,away_off_big_win,away_off_big_loss,away_win_streak,away_loss_streak,form_win_pct_diff,form_margin_diff,venue_games,venue_avg_total,venue_home_win_pct,h2h_home_open,h2h_away_open,h2h_home_close,h2h_away_close,mkt_home_prob_open,home_line_open,home_line_close,total_open,total_close,home_score,away_score,home_margin,total_score,home_win
2024,2024-04-24,Richmond Tigers,Melbourne Demons,MCG,0,validate,1335.13,1698.67,-363.54,0.1521,10,13,-3,1.9,1.9,0.0,0.2,-15.2,-39,5,0,0,0,2,0.8,20.0,-22,5,0,0,0,1,-0.6,-35.2,710,171.1,0.565,4.35,1.22,5.6,1.16,0.219,26.5,31.5,167.5,165.5,42,85,-43,127,0
2024,2024-04-25,Essendon Bombers,Collingwood Magpies,MCG,0,validate,1453.77,1599.01,-145.24,0.3865,6,5,1,1.9,1.9,0.0,0.6,-12.6,3,5,0,0,2,0,0.6,3.8,42,5,1,0,3,0,0.0,-16.4,711,171.0,0.564,2.6,1.5,3.2,1.38,0.3659,12.5,15.5,165.5,167.5,85,85,0,170,0
2024,2024-04-25,Greater Western Sydney Giants,Brisbane Lions,Manuka Oval,0,validate,1645.36,1592.37,53.0,0.6636,5,5,0,248.8,947.3,-698.5,0.8,22.8,-19,5,0,0,0,1,0.4,4.6,-26,5,0,0,0,1,0.4,18.2,37,167.2,0.432,1.65,2.25,1.97,1.87,0.5769,-7.5,1.5,171.5,165.5,113,59,54,172,1
2024,2024-04-26,Port Adelaide Power,St Kilda Saints,Adelaide Oval,0,validate,1558.26,1478.9,79.36,0.6966,6,8,-2,1.5,654.6,-653.2,0.6,10.6,-42,5,0,1,0,1,0.4,-8.6,-60,5,0,1,0,2,0.2,19.2,243,165.2,0.609,1.4,3,1.22,4.5,0.6818,-16.5,-25.5,160.5,163.5,82,72,10,154,1
2024,2024-04-27,North Melbourne Kangaroos,Adelaide Crows,Ninja Stadium,0,validate,1117.28,1464.35,-347.07,0.1647,6,8,-2,1373.6,1600.6,-227.1,0.0,-54.4,-45,5,0,1,0,5,0.2,-14.0,-3,5,0,0,0,1,-0.2,-40.4,36,172.8,0.528,4.6,1.2,5.2,1.18,0.2069,28.5,30.5,175.5,179.5,81,138,-57,219,0
2024,2024-04-27,Geelong Cats,Carlton Blues,MCG,0,validate,1664.37,1619.88,44.49,0.6525,7,7,0,65.7,1.9,63.8,1.0,32.0,26,5,0,0,5,0,0.8,17.6,19,5,0,0,1,0,0.2,14.4,712,171.0,0.563,1.85,1.97,1.72,2.18,0.5157,-1.5,-5.5,170.5,170.5,118,105,13,223,1
2024,2024-04-27,Fremantle Dockers,Western Bulldogs,Optus Stadium,0,validate,1473.52,1603.84,-130.32,0.4071,7,9,-2,2.6,2719.1,-2716.5,0.4,2.2,-37,5,0,0,0,3,0.6,30.2,60,5,1,0,1,0,-0.2,-28.0,140,156.8,0.557,1.47,2.7,2.05,1.8,0.6475,-13.5,2.5,164.5,159.5,95,71,24,166,1
2024,2024-04-28,Gold Coast Suns,West Coast Eagles,People First Stadium,0,validate,1427.43,1276.82,150.61,0.7758,7,8,-1,1.6,3623.9,-3622.3,0.4,-14.0,-53,5,0,1,0,1,0.4,-18.2,37,5,0,0,2,0,0.0,4.2,169,157.7,0.408,1.09,7.5,1.14,6.25,0.8731,-41.5,-34.5,168.5,166.5,112,75,37,187,1
2024,2024-04-28,Hawthorn Hawks,Sydney Swans,MCG,0,validate,1308.59,1682.46,-373.87,0.1445,7,7,0,1.9,712.4,-710.5,0.2,-20.8,45,5,1,0,1,0,0.8,27.4,53,5,1,0,2,0,-0.6,-48.2,713,171.1,0.564,4.2,1.23,3.85,1.28,0.2265,25.5,22.5,168.5,169.5,42,118,-76,160,0
2024,2024-05-02,Adelaide Crows,Port Adelaide Power,Adelaide Oval,0,validate,1479.66,1564.53,-84.87,0.4714,5,6,-1,1.5,1.5,0.0,0.4,1.2,57,5,1,0,1,0,0.6,6.6,10,5,0,0,1,0,-0.2,-5.4,244,165.1,0.611,2.6,1.5,2.25,1.68,0.3659,12.5,5.5,173.5,174.5,78,48,30,126,1
2024,2024-05-03,Carlton Blues,Collingwood Magpies,MCG,0,validate,1610.55,1599.01,11.54,0.6084,6,8,-2,1.9,1.9,0.0,0.6,14.0,-13,5,0,0,0,1,0.6,10.4,0,5,0,0,0,1,0.0,3.6,714,171.1,0.563,1.8,2.02,1.54,2.55,0.5288,-2.5,-10.5,177.5,172.5,79,85,-6,164,0
2024,2024-05-04,Sydney Swans,Greater Western Sydney Giants,SCG,0,validate,1695.9,1676.65,19.25,0.6189,6,9,-3,2.9,2.9,0.0,0.8,36.0,76,5,1,0,3,0,0.8,25.8,54,5,1,0,1,0,0.0,10.2,144,167.1,0.653,1.8,2.02,1.85,2,0.5288,-2.5,-2.5,158.5,161.5,98,69,29,167,1
2024,2024-05-04,St Kilda Saints,North Melbourne Kangaroos,Marvel Stadium,0,validate,1472.63,1101.96,370.67,0.9247,8,7,1,1.4,1.4,0.0,0.2,-13.6,-10,5,0,0,0,3,0.0,-60.6,-57,5,0,1,0,5,0.2,47.0,635,179.1,0.51,1.13,6,1.13,6.5,0.8415,-35.5,-35.5,173.5,170.5,103,65,38,168,1
2024,2024-05-04,West Coast Eagles,Essendon Bombers,Optus Stadium,0,validate,1259.67,1453.77,-194.09,0.3223,6,9,-3,2.6,2719.1,-2716.5,0.4,-12.6,-37,5,0,0,0,1,0.6,-6.6,0,5,0,0,0,1,-0.2,-6.0,141,156.9,0.56,2.3,1.62,3,1.42,0.4133,8.5,15.5,176.5,168.5,71,77,-6,148,0
2024,2024-05-04,Melbourne Demons,Geelong Cats,MCG,0,validate,1712.18,1673.7,38.48,0.6447,10,7,3,1.9,65.7,-63.8,0.8,19.6,43,5,1,0,1,0,1.0,30.8,13,5,0,0,5,0,-0.2,-11.2,715,171.1,0.562,1.85,1.97,2.1,1.77,0.5157,-1.5,3.5,166.5,161.5,74,66,8,140,1
2024,2024-05-05,Richmond Tigers,Fremantle Dockers,MCG,0,validate,1321.62,1502.93,-181.31,0.3386,11,8,3,1.9,2723.4,-2721.4,0.2,-22.8,-43,5,0,1,0,3,0.4,1.8,24,5,0,0,1,0,-0.2,-24.6,716,171.0,0.563,2.25,1.65,2.85,1.45,0.4231,7.5,14.5,163.5,161.5,49,103,-54,152,0
2024,2024-05-05,Western Bulldogs,Hawthorn Hawks,Marvel Stadium,0,validate,1574.43,1295.14,279.29,0.8789,8,7,1,1.4,1.4,0.0,0.4,15.8,-24,5,0,0,0,1,0.2,-25.0,-76,5,0,1,0,1,0.2,40.8,636,179.1,0.511,1.31,3.5,1.24,4.25,0.7277,-20.5,-25.5,172.5,170.5,91,98,-7,189,0
2024,2024-05-05,Brisbane Lions,Gold Coast Suns,Gabba,0,validate,1561.08,1444.58,116.5,0.7398,10,7,3,2.2,68.9,-66.8,0.4,-1.6,-54,5,0,1,0,2,0.4,-7.8,37,5,0,0,1,0,0.0,6.2,196,172.2,0.546,1.38,3.1,1.5,2.68,0.692,-17.5,-12.5,165.5,163.5,79,45,34,124,1
2024,2024-05-09,Carlton Blues,Melbourne Demons,MCG,0,validate,1603.0,1718.05,-115.05,0.4285,6,5,1,1.9,1.9,0.0,0.4,1.6,-6,5,0,0,0,2,0.8,10.2,8,5,0,0,2,0,-0.4,-8.6,717,171.0,0.562,1.8,2.02,2.1,1.77,0.5288,-2.5,2.5,165.5,157.5,77,76,1,153,1
2024,2024-05-10,Fremantle Dockers,Sydney Swans,Optus Stadium,0,validate,1534.42,1718.74,-184.32,0.3347,5,6,-1,2.6,3288.0,-3285.4,0.4,5.6,54,5,1,0,2,0,0.8,35.8,29,5,0,0,4,0,-0.4,-30.2,142,156.9,0.556,2.2,1.68,2.35,1.63,0.433,6.5,6.5,157.5,158.5,39,87,-48,126,0
2024,2024-05-10,Geelong Cats,Port Adelaide Power,GMHBA Stadium,0,validate,1667.83,1531.76,136.07,0.7609,6,8,-2,0.8,626.7,-625.9,0.8,22.0,-8,5,0,0,0,1,0.6,2.0,-30,5,0,0,0,1,0.2,20.0,115,170.5,0.843,1.31,3.5,1.27,4,0.7277,-20.5,-23.5,172.5,165.5,95,101,-6,196,0
2024,2024-05-11,Hawthorn Hawks,St Kilda Saints,UTAS Stadium,0,validate,1307.86,1478.54,-170.69,0.3524,6,7,-1,443.2,443.2,0.0,0.4,-16.4,7,5,0,0,1,0,0.4,-5.2,38,5,0,0,1,0,0.0,-11.2,59,168.9,0.763,2.55,1.52,2.62,1.52,0.3735,11.5,10.5,159.5,156.5,58,53,5,111,1
2024,2024-05-11,Essendon Bombers,Greater Western Sydney Giants,Marvel Stadium,0,validate,1457.76,1653.81,-196.05,0.3199,7,7,0,1.4,714.7,-713.3,0.6,-6.2,6,5,0,0,1,0,0.6,7.0,-29,5,0,0,0,1,0.0,-13.2,637,179.1,0.51,2.4,1.58,2.68,1.5,0.397,9.5,11.5,177.5,177.5,82,62,20,144,1
2024,2024-05-11,Gold Coast Suns,North Melbourne Kangaroos,TIO Stadium,0,validate,1426.29,1096.05,330.24,0.9068,6,7,-1,2906.9,3146.7,-239.7,0.4,-5.0,-34,5,0,0,0,1,0.0,-57.0,-38,5,0,0,0,5,0.4,52.0,21,156.4,0.571,1.08,8,1.1,8,0.8811,-43.5,-40.5,170.5,170.5,120,52,68,172,1
2024,2024-05-11,Richmond Tigers,Western Bulldogs,MCG,0,validate,1290.13,1561.72,-271.59,0.2334,6,6,0,1.9,1.9,0.0,0.2,-27.6,-54,5,0,1,0,4,0.2,-0.8,-7,5,0,0,0,2,0.0,-26.8,718,171.0,0.563,3.2,1.36,3.1,1.4,0.2982,18.5,17.5,166.5,166.5,42,133,-91,175,0
2024,2024-05-12,Collingwood Magpies,West Coast Eagles,Marvel Stadium,0,validate,1606.55,1255.68,350.88,0.9164,9,8,1,1.4,2720.2,-2718.8,0.8,14.6,6,5,0,0,1,0,0.4,1.4,-6,5,0,0,0,2,0.4,13.2,638,179.1,0.511,1.09,7.5,1.11,7.25,0.8731,-40.5,-38.5,172.5,171.5,103,37,66,140,1
2024,2024-05-12,Adelaide Crows,Brisbane Lions,Adelaide Oval,0,validate,1512.43,1579.37,-66.93,0.4972,10,7,3,1.5,1600.3,-1598.8,0.6,14.2,30,5,0,0,2,0,0.6,9.2,34,5,0,0,1,0,0.0,5.0,245,164.9,0.612,1.85,1.97,1.68,2.25,0.5157,-1.5,-6.5,168.5,167.5,90,90,0,180,0
2024,2024-05-16,Gold Coast Suns,Geelong Cats,TIO Stadium,0,validate,1434.96,1658.39,-223.43,0.2866,5,6,-1,2906.9,3153.5,-246.5,0.6,14.2,68,5,1,0,1,0,0.6,20.0,-6,5,0,0,0,2,0.0,-5.8,22,157.1,0.591,2.4,1.58,2.05,1.8,0.397,9.5,2.5,162.5,161.5,164,100,64,264,1
2024,2024-05-17,Sydney Swans,Carlton Blues,SCG,0,validate,1749.87,1604.18,145.69,0.7708,7,8,-1,2.9,712.9,-710.0,1.0,46.4,48,5,1,0,5,0,0.4,-0.2,1,5,0,0,1,0,0.6,46.6,145,167.1,0.655,1.5,2.6,1.4,3.1,0.6341,-12.5,-16.5,170.5,169.5,117,65,52,182,1
2024,2024-05-18,Collingwood Magpies,Adelaide Crows,MCG,0,validate,1614.33,1512.43,101.9,0.7233,6,6,0,1.9,655.5,-653.5,0.8,23.8,66,5,1,0,2,0,0.6,17.2,0,5,0,0,0,1,0.2,6.6,719,171.0,0.562,1.333,3.35,1.47,2.8,0.7154,-19.5,-13.5,167.5,168.5,78,74,4,152,1
2024,2024-05-18,Greater Western Sydney Giants,Western Bulldogs,ENGIE Stadium,0,validate,1625.7,1583.42,42.28,0.6497,7,7,0,19.1,700.5,-681.5,0.4,-2.6,-20,5,0,0,0,2,0.4,18.2,91,5,1,0,1,0,0.0,-20.8,95,175.7,0.6,1.3,3.6,1.44,2.9,0.7347,-21.5,-13.5,180.5,168.5,43,70,-27,113,0
2024,2024-05-18,Brisbane Lions,Richmond Tigers,Gabba,0,validate,1579.37,1268.42,310.94,0.897,6,7,-1,2.2,1373.6,-1371.4,0.4,-4.8,0,5,0,0,0,1,0.0,-46.8,-91,5,0,1,0,5,0.4,42.0,197,171.9,0.548,1.1,7,1.06,10.5,0.8642,-39.5,-47.5,172.5,167.5,163,44,119,207,1
2024,2024-05-18,St Kilda Saints,Fremantle Dockers,Marvel Stadium,0,validate,1471.85,1503.29,-31.44,0.5482,7,8,-1,1.4,2720.2,-2718.8,0.2,-7.6,-5,5,0,0,0,1,0.4,-2.0,-48,5,0,1,0,1,-0.2,-5.6,639,179.0,0.512,1.75,2.1,1.85,2,0.5455,-4.5,-1.5,151.5,149.5,55,72,-17,127,0
2024,2024-05-19,Essendon Bombers,North Melbourne Kangaroos,Marvel Stadium,0,validate,1485.88,1087.38,398.49,0.9351,8,8,0,1.4,1.4,0.0,0.8,11.6,20,5,0,0,2,0,0.0,-56.6,-68,5,0,1,0,5,0.8,68.2,640,178.9,0.511,1.1,7,1.06,10.5,0.8642,-39.5,-48.5,177.5,178.5,106,66,40,172,1
2024,2024-05-19,Port Adelaide Power,Hawthorn Hawks,Adelaide Oval,0,validate,1541.2,1314.55,226.65,0.8428,9,8,1,1.5,654.6,-653.2,0.6,-10.6,6,5,0,0,1,0,0.6,-14.4,5,5,0,0,2,0,0.0,3.8,246,165.0,0.61,1.21,4.5,1.16,5.6,0.7881,-27.5,-32.5,169.5,170.5,80,79,1,159,1
2024,2024-05-19,West Coast Eagles,Melbourne Demons,Optus Stadium,0,validate,1247.9,1716.87,-468.97,0.089,7,10,-3,2.6,2719.1,-2716.5,0.4,-6.6,-66,5,0,1,0,3,0.6,8.6,-1,5,0,0,0,1,-0.2,-15.2,143,156.6,0.552,4.35,1.22,6.25,1.14,0.219,26.5,34.5,162.5,165.5,105,70,35,175,1
2024,2024-05-23,Western Bulldogs,Sydney Swans,Marvel Stadium,0,validate,1619.67,1771.19,-151.51,0.378,5,6,-1,1.4,714.7,-713.3,0.6,29.4,27,5,0,0,2,0,1.0,51.6,52,5,1,0,5,0,-0.4,-22.2,641,178.9,0.512,3.1,1.38,2.4,1.6,0.308,17.5,9.5,169.5,172.5,88,102,-14,190,0
2024,2024-05-24,Fremantle Dockers,Collingwood Magpies,Optus Stadium,0,validate,1522.55,1616.62,-94.07,0.4583,6,6,0,2.6,2719.1,-2716.5,0.6,2.0,17,5,0,0,1,0,0.8,23.6,4,5,0,0,3,0,-0.2,-21.6,144,156.8,0.556,2.6,1.5,1.6,2.4,0.3659,12.5,-8.5,154.5,153.5,75,75,0,150,0
2024,2024-05-25,Carlton Blues,Gold Coast Suns,Marvel Stadium,0,validate,1582.87,1501.31,81.56,0.6992,8,9,-1,1.4,1343.9,-1342.5,0.4,-10.2,-52,5,0,1,0,1,0.6,16.4,64,5,1,0,2,0,-0.2,-26.6,642,178.9,0.511,1.44,2.8,1.44,2.9,0.6604,-14.5,-16.5,176.5,175.5,102,73,29,175,1
2024,2024-05-25,North Melbourne Kangaroos,Port Adelaide Power,Ninja Stadium,0,validate,1082.02,1541.52,-459.5,0.0936,6,6,0,1373.6,1600.6,-227.1,0.0,-49.6,-40,5,0,1,0,5,0.6,-11.0,1,5,0,0,2,0,-0.6,-38.6,37,174.0,0.514,7,1.1,10.5,1.06,0.1358,39.5,46.5,173.5,178.5,48,107,-59,155,0
2024,2024-05-25,Geelong Cats,Greater Western Sydney Giants,GMHBA Stadium,0,validate,1592.05,1589.45,2.6,0.5961,9,7,2,0.8,778.9,-778.0,0.4,-7.8,-64,5,0,1,0,3,0.2,-8.2,-27,5,0,0,0,3,0.2,0.4,116,170.7,0.836,2.2,1.68,1.44,2.9,0.433,6.5,-15.5,179.5,178.5,74,78,-4,152,0
2024,2024-05-25,Richmond Tigers,Essendon Bombers,MCG,0,validate,1258.84,1491.24,-232.4,0.2762,7,6,1,1.9,1.9,0.0,0.0,-69.2,-119,5,0,1,0,5,0.8,13.8,40,5,1,0,3,0,-0.8,-83.0,720,170.9,0.562,5,1.18,6,1.15,0.1909,30.5,34.5,167.5,163.5,74,86,-12,160,0
2024,2024-05-26,Hawthorn Hawks,Brisbane Lions,Marvel Stadium,0,validate,1314.22,1588.95,-274.72,0.2302,7,8,-1,1.4,1375.5,-1374.1,0.6,-4.0,-1,5,0,0,0,1,0.4,14.6,119,5,1,0,1,0,0.2,-18.6,643,178.9,0.512,2.9,1.42,2.75,1.48,0.3287,15.5,13.5,166.5,164.5,100,75,25,175,1
2024,2024-05-26,Melbourne Demons,St Kilda Saints,MCG,0,validate,1650.98,1452.59,198.39,0.82,7,8,-1,1.9,1.9,0.0,0.4,-1.4,-35,5,0,0,0,2,0.2,-10.8,-17,5,0,0,0,2,0.2,9.4,721,170.9,0.562,1.333,3.35,1.36,3.3,0.7154,-19.5,-17.5,153.5,152.5,100,62,38,162,1
2024,2024-05-26,Adelaide Crows,West Coast Eagles,Adelaide Oval,0,validate,1510.15,1313.79,196.35,0.8182,8,7,1,1.5,2130.7,-2129.2,0.4,16.0,-4,5,0,0,0,2,0.4,-7.4,35,5,0,0,1,0,0.0,23.4,247,165.0,0.611,1.18,5,1.22,4.5,0.8091,-29.5,-26.5,163.5,167.5,137,38,99,175,1
2024,2024-05-30,Port Adelaide Power,Carlton Blues,Adelaide Oval,0,validate,1550.22,1600.89,-50.67,0.5206,5,5,0,1.5,654.6,-653.2,0.8,9.2,59,5,1,0,3,0,0.4,-8.2,29,5,0,0,1,0,0.4,17.4,248,165.0,0.613,1.75,2.1,1.6,2.4,0.5455,-4.5,-7.5,164.5,165.5,71,107,-36,178,0
2024,2024-05-31,Collingwood Magpies,Western Bulldogs,Marvel Stadium,0,validate,1616.62,1608.74,7.88,0.6034,7,8,-1,1.4,1.4,0.0,0.6,15.2,0,5,0,0,0,1,0.4,14.6,-14,5,0,0,0,1,0.2,0.6,644,178.9,0.512,1.54,2.5,2.22,1.7,0.6188,-10.5,4.5,169.5,167.5,82,100,-18,182,0
2024,2024-06-01,Hawthorn Hawks,Adelaide Crows,MCG,0,validate,1354.0,1527.05,-173.05,0.3493,6,6,0,1.9,655.5,-653.5,0.6,-8.0,25,5,0,0,1,0,0.6,36.4,99,5,1,0,1,0,0.0,-44.4,722,170.9,0.562,1.89,1.93,1.85,2,0.5052,-1.5,-1.5,169.5,164.5,107,80,27,187,1
2024,2024-06-01,West Coast Eagles,St Kilda Saints,Optus Stadium,0,validate,1296.89,1438.46,-141.57,0.3916,6,6,0,2.6,2719.1,-2716.5,0.2,-34.6,-99,5,0,1,0,1,0.2,-6.4,-38,5,0,0,0,3,0.0,-28.2,145,156.7,0.552,1.68,2.2,2.68,1.5,0.567,-6.5,10.5,167.5,160.5,68,82,-14,150,0
2024,2024-06-01,Geelong Cats,Richmond Tigers,GMHBA Stadium,0,validate,1587.12,1251.99,335.13,0.9092,7,7,0,0.8,65.5,-64.6,0.2,-13.8,-4,5,0,0,0,4,0.0,-63.8,-12,5,0,0,0,5,0.2,50.0,117,170.5,0.829,1.07,8.5,1.05,11,0.8882,-44.5,-48.5,175.5,172.5,99,69,30,168,1
2024,2024-06-02,Melbourne Demons,Fremantle Dockers,TIO Stadium,0,validate,1665.12,1522.55,142.57,0.7676,7,9,-2,3146.7,2657.5,489.2,0.6,10.6,38,5,0,0,1,0,0.6,9.4,0,5,0,0,0,1,0.0,1.2,23,161.7,0.609,1.5,2.6,1.5,2.68,0.6341,-12.5,-8.5,151.5,152.5,49,141,-92,190,0
2024,2024-06-02,Gold Coast Suns,Essendon Bombers,People First Stadium,0,validate,1483.28,1498.09,-14.8,0.5717,8,8,0,1.6,1343.8,-1342.2,0.6,21.2,-29,5,0,0,0,1,0.8,15.6,12,5,0,0,4,0,-0.2,5.6,170,157.9,0.412,1.78,2.05,1.7,2.22,0.5352,-3.5,-5.5,171.5,166.5,91,80,11,171,1
2024,2024-06-06,Adelaide Crows,Richmond Tigers,Adelaide Oval,0,validate,1490.74,1246.36,244.38,0.8558,5,5,0,1.5,654.6,-653.2,0.4,19.6,-27,5,0,0,0,1,0.0,-61.2,-30,5,0,0,0,5,0.4,80.8,249,165.1,0.61,1.12,6.25,1.24,4.25,0.848,-36.5,-26.5,169.5,166.5,71,79,-8,150,0
2024,2024-06-07,Western Bulldogs,Brisbane Lions,Marvel Stadium,0,validate,1631.18,1549.17,82.01,0.6998,7,12,-5,1.4,1375.5,-1374.1,0.6,23.0,18,5,0,0,1,0,0.4,14.8,-25,5,0,0,0,1,0.2,8.2,645,178.9,0.512,1.65,2.25,1.75,2.15,0.5769,-7.5,-5.5,171.5,170.5,71,114,-43,185,0
2024,2024-06-08,Hawthorn Hawks,Greater Western Sydney Giants,UTAS Stadium,0,validate,1390.3,1594.38,-204.07,0.3099,7,14,-7,443.2,913.7,-470.5,0.8,12.6,27,5,0,0,2,0,0.4,-3.6,4,5,0,0,1,0,0.4,16.2,60,167.9,0.767,2.8,1.44,1.952,1.87,0.3396,14.5,1.5,160.5,164.5,85,79,6,164,1
2024,2024-06-08,West Coast Eagles,North Melbourne Kangaroos,Optus Stadium,0,validate,1285.56,1073.32,212.24,0.8314,7,14,-7,2.6,2719.1,-2716.5,0.2,-30.0,-14,5,0,0,0,2,0.0,-52.4,-59,5,0,1,0,5,0.2,22.4,146,156.7,0.548,1.333,3.35,1.25,4.15,0.7154,-19.5,-24.5,156.5,165.5,65,74,-9,139,0
2024,2024-06-08,St Kilda Saints,Gold Coast Suns,Marvel Stadium,0,validate,1449.79,1493.02,-43.23,0.5313,7,6,1,1.4,1343.9,-1342.5,0.4,-1.6,14,5,0,0,1,0,0.6,16.0,11,5,0,0,1,0,-0.2,-17.6,646,178.9,0.511,2.7,1.47,1.78,2.05,0.3525,13.5,-3.5,162.5,163.5,51,48,3,99,1
2024,2024-06-09,Sydney Swans,Geelong Cats,SCG,0,validate,1782.12,1592.75,189.37,0.8122,17,8,9,2.9,777.5,-774.7,1.0,43.8,14,5,0,0,5,0,0.2,-10.4,30,5,0,0,1,0,0.8,54.2,146,167.2,0.658,1.42,2.9,1.3,3.7,0.6713,-15.5,-22.5,172.5,175.5,112,82,30,194,1
2024,2024-06-09,Essendon Bombers,Carlton Blues,MCG,0,validate,1488.35,1639.63,-151.28,0.3783,7,10,-3,1.9,1.9,0.0,0.8,13.4,-11,5,0,0,0,1,0.6,1.6,36,5,0,0,2,0,0.2,11.8,723,170.9,0.563,2.5,1.54,2.55,1.54,0.3812,10.5,10.5,170.5,162.5,70,96,-26,166,0
2024,2024-06-10,Collingwood Magpies,Melbourne Demons,MCG,0,validate,1594.17,1593.73,0.44,0.5931,10,8,2,1.9,1.9,0.0,0.6,11.6,-18,5,0,0,0,2,0.4,-16.4,-92,5,0,1,0,1,0.2,28.0,724,170.9,0.562,2.15,1.72,2.1,1.77,0.4444,5.5,3.5,166.5,161.5,89,51,38,140,1
2024,2024-06-14,Brisbane Lions,St Kilda Saints,Gabba,0,validate,1611.36,1452.69,158.67,0.7837,7,6,1,2.2,1373.6,-1371.4,0.6,34.2,43,5,1,0,1,0,0.4,-8.6,3,5,0,0,2,0,0.2,42.8,198,172.1,0.551,1.44,2.8,1.14,6.25,0.6604,-14.5,-34.5,163.5,158.5,126,106,20,232,1
2024,2024-06-15,Western Bulldogs,Fremantle Dockers,Marvel Stadium,0,validate,1569.0,1593.94,-24.94,0.5574,8,13,-5,1.4,2720.2,-2718.8,0.6,15.8,-43,5,0,1,0,1,0.6,23.0,92,5,1,0,1,0,0.0,-7.2,647,178.8,0.512,1.7,2.18,1.75,2.15,0.5619,-5.5,-3.5,167.5,166.5,149,82,67,231,1
2024,2024-06-15,Richmond Tigers,Hawthorn Hawks,MCG,0,validate,1260.51,1398.86,-138.35,0.396,9,7,2,1.9,1.9,0.0,0.2,-48.8,8,5,0,0,1,0,0.8,12.4,6,5,0,0,3,0,-0.6,-61.2,725,170.9,0.563,3.1,1.38,2.68,1.5,0.308,17.5,13.5,167.5,168.5,49,97,-48,146,0
2024,2024-06-15,Adelaide Crows,Sydney Swans,Adelaide Oval,0,validate,1476.59,1793.77,-317.18,0.1897,9,6,3,1.5,1162.4,-1160.9,0.2,12.0,-8,5,0,0,0,2,1.0,34.6,30,5,0,0,5,0,-0.8,-22.6,250,165.0,0.608,4.2,1.23,3.35,1.35,0.2265,25.5,20.5,168.5,167.5,67,109,-42,176,0
2024,2024-06-16,North Melbourne Kangaroos,Collingwood Magpies,Marvel Stadium,0,validate,1088.78,1626.13,-537.35,0.0619,8,6,2,1.4,1.4,0.0,0.2,-39.2,9,5,0,0,1,0,0.6,18.0,38,5,0,0,1,0,-0.4,-57.2,648,178.9,0.512,5.75,1.14,8,1.1,0.1655,34.5,40.5,173.5,173.5,118,119,-1,237,0
2024,2024-06-16,Greater Western Sydney Giants,Port Adelaide Power,ENGIE Stadium,0,validate,1585.82,1511.49,74.33,0.6904,8,17,-9,19.1,1143.8,-1124.7,0.2,-15.6,-6,5,0,0,0,1,0.6,0.0,-36,5,0,0,0,1,-0.4,-15.6,96,175.0,0.594,1.47,2.7,1.56,2.5,0.6475,-13.5,-9.5,168.5,170.5,73,51,22,124,1
2024,2024-06-21,Carlton Blues,Geelong Cats,MCG,0,validate,1659.96,1581.11,78.85,0.6959,12,12,0,1.9,65.7,-63.8,0.8,8.0,26,5,0,0,3,0,0.2,-14.8,-30,5,0,0,0,1,0.6,22.8,726,170.8,0.562,1.54,2.5,1.63,2.35,0.6188,-10.5,-7.5,172.5,167.5,138,75,63,213,1
2024,2024-06-22,Port Adelaide Power,Brisbane Lions,Adelaide Oval,0,validate,1497.41,1620.3,-122.89,0.4175,6,8,-2,1.5,1600.3,-1598.8,0.6,1.6,-22,5,0,0,0,2,0.6,31.4,20,5,0,0,2,0,0.0,-29.8,251,165.1,0.606,1.8,2.02,2.1,1.77,0.5288,-2.5,3.5,168.5,173.5,73,152,-79,225,0
2024,2024-06-22,Greater Western Sydney Giants,Sydney Swans,ENGIE Stadium,0,validate,1599.9,1810.24,-210.34,0.3022,6,7,-1,19.1,19.1,0.0,0.4,-5.4,22,5,0,0,1,0,1.0,37.2,42,5,1,0,5,0,-0.6,-42.6,97,174.5,0.598,2.2,1.68,3.1,1.4,0.433,6.5,16.5,168.5,162.5,75,102,-27,177,0
2024,2024-06-22,Melbourne Demons,North Melbourne Kangaroos,MCG,0,validate,1561.77,1088.65,473.12,0.9568,12,6,6,1.9,1.9,0.0,0.2,-25.6,-38,5,0,0,0,2,0.2,-31.8,-1,5,0,0,0,1,0.0,6.2,727,170.9,0.563,1.14,5.75,1.22,4.5,0.8345,-33.5,-27.5,170.5,166.5,70,67,3,137,1
2024,2024-06-23,Essendon Bombers,West Coast Eagles,Marvel Stadium,0,validate,1468.02,1270.09,197.93,0.8196,14,15,-1,1.4,2720.2,-2718.8,0.6,7.0,-26,5,0,0,0,2,0.2,-30.6,-9,5,0,0,0,3,0.4,37.6,649,179.0,0.512,1.17,5.25,1.13,6.5,0.8178,-31.5,-35.5,166.5,170.5,122,92,30,214,1
2024,2024-06-23,Fremantle Dockers,Gold Coast Suns,Optus Stadium,0,validate,1552.77,1490.11,62.66,0.6759,8,15,-7,2.6,3621.3,-3618.7,0.4,-1.2,-67,5,0,1,0,1,0.6,22.2,-3,5,0,0,0,1,-0.2,-23.4,147,156.6,0.544,1.38,3.1,1.4,3.1,0.692,-17.5,-17.5,157.5,159.5,85,65,20,150,1
